Customer_ID,Age,Annual_Income,Spending_Score,Purchase_Frequency,Transaction_Amount
8629.0,36.0,25349.632687529207,0.9085193987758949,28,106.94743008421358
2016.0,30.0,12277.820557666462,0.747609933850583,4,34.78843753988521
8869.0,30.0,63684.23472594055,0.9419227324688101,1,90.6883345947689
7439.0,40.0,61197.02440829171,0.4238429773487281,15,41.66079941815135
8892.0,25.0,35037.79483641463,0.6014353124206032,0,124.1657625701201
7863.0,37.0,55210.18583929465,0.48381234896790837,26,27.4850673884296
8916.0,34.0,46860.92246202917,0.881719231965548,23,95.51609318869288
9529.0,27.0,66297.37516519516,0.9917690306111236,1,71.64551938052387
1878.0,24.0,51253.77434325191,0.9331339483410794,26,64.2127734880766
5859.0,21.0,40796.51582078189,0.061738615261395006,8,46.29647837216656
7331.0,34.0,54275.35277974516,0.617732573750955,16,72.85961080449505
9571.0,47.0,43809.83266824719,0.0970011407197507,23,109.60032290438124
9684.0,40.0,40723.13709722432,0.13879543792041935,11,132.12383924973068
8208.0,30.0,15051.95085407744,0.19134411697669187,1,9.690142811817054
6276.0,23.0,63852.20535098558,0.3635762688433276,23,91.07690486729474
1064.0,8.0,29180.07589433885,0.33362201216443554,1,183.19103665108327
9006.0,36.0,60403.93112194936,0.4523929778077778,22,101.5934422776782
3568.0,35.0,59778.786429112464,0.04721863770233663,18,29.970718097294863
6463.0,45.0,42281.02185602631,0.6199648427610555,19,99.35713237050594
3027.0,23.0,38937.72334857745,0.65725687174656,27,75.9191979322682
3695.0,31.0,67707.56863182917,0.0993450026018308,26,117.00602202638795
6258.0,39.0,66126.66236883157,0.7854043366773258,16,192.0366137786535
6618.0,37.0,56772.34869968683,0.6476800248920743,27,41.38274469485229
7736.0,21.0,42200.4576270574,0.48987345524124415,25,154.84491846200564
1391.0,28.0,66341.83118406174,0.5530344952563013,16,145.15487267904064
6892.0,48.0,37451.225091932814,0.5031962140374397,12,132.71981515398502
4561.0,37.0,71309.55691669826,0.05372570035671439,11,113.09194836323654
7184.0,18.0,74483.10833688843,0.7354124256068261,10,203.72930233917424
4099.0,43.0,67722.20098375982,0.5119653641285857,25,164.51271916234316
7278.0,19.0,55142.12258529928,0.17281429646671698,27,70.80400388160649
9392.0,31.0,11789.114949388117,0.6809674453543952,10,102.4572905711738
8215.0,47.0,76473.20048255991,0.2135056232014295,7,169.37894086196502
3454.0,11.0,64055.84701391915,0.7967877675257291,17,102.36089674582789
9996.0,42.0,56529.71060270078,0.4566326500437548,3,3.767585441055573
3731.0,43.0,39787.325654610846,0.18060382871477906,17,-22.86002812828012
9154.0,29.0,65366.08848902589,0.6578453946332776,28,72.09335704826746
6056.0,35.0,26405.48622641837,0.5969228450611893,14,57.87891409660277
9110.0,4.0,47437.460834895806,0.17039559717883657,23,77.84237073606774
4840.0,7.0,76098.19331995174,0.8726783558683133,6,89.65299276683051
2028.0,46.0,37934.44602785138,0.8548551552648627,22,164.81684855668357
8385.0,29.0,59137.83997002314,0.836556546595411,25,171.2393574525462
1502.0,31.0,23643.139697518323,0.3993280248496911,14,211.6446548343448
7910.0,37.0,40216.96245362012,0.824929101178252,18,185.4174340261894
7938.0,31.0,52691.94227950922,0.8451114110845132,27,131.47852184587236
5488.0,30.0,55304.30053204314,0.9969299154756489,26,29.916148675059542
1206.0,38.0,81011.67325751961,0.9579753920231368,20,140.104535256906
6134.0,20.0,42439.2376652834,0.38293956237717963,29,21.11335404756035
6977.0,46.0,58916.54513634261,0.1982069929851245,16,116.58399195480816
8721.0,32.0,58495.73972064501,0.29251081664443723,9,25.589646573996475
8035.0,24.0,41167.26019273864,0.49492770089493343,10,197.11768888293847
2484.0,23.0,64339.20312641541,0.8057546722138388,13,119.20913896392562
8858.0,35.0,60022.58432268459,0.7232411246417536,3,89.69889994464403
1863.0,31.0,45897.87007957779,0.7880011974110085,3,77.43932783590108
3790.0,19.0,52920.536488099344,0.38001718473264523,0,98.23509401276868
8408.0,28.0,35606.41718974298,0.24693098926968127,11,63.64411947850573
6116.0,47.0,49676.64449399307,0.6263937782823714,4,-0.2078895758529171
7019.0,36.0,61212.11318048212,0.795329724360447,0,53.95654532174997
2757.0,50.0,44997.35256187432,0.8894780879462344,20,41.88483512588207
7374.0,32.0,46539.17688090174,0.9280020330057251,25,101.673695017139
7892.0,38.0,62429.25348359378,0.20241684403261354,7,143.3303130807003
4242.0,42.0,62920.23533187436,0.21377803061213604,17,105.6545978982297
5636.0,26.0,57679.62755535096,0.18807334701736675,12,-1.669710020249397
2059.0,26.0,29651.3718179106,0.9537568624022973,16,145.5461728130436
7668.0,31.0,46470.932378478086,0.8180436798640535,1,163.33064258584534
6915.0,24.0,21343.25024027425,0.2685498122512366,28,55.97329872933211
3693.0,29.0,34470.17222449956,0.20514135320221194,20,127.69506319769572
4627.0,42.0,27156.31792284057,0.1471121730435726,3,108.77441435997888
6450.0,41.0,41330.28570793642,0.6976571054190234,7,1.9858183575870212
6592.0,35.0,61973.9674194636,0.4540612493301273,4,46.628731627340805
2306.0,28.0,65434.11436292138,0.27765928601012513,28,101.42061366109276
7776.0,46.0,59951.02202999826,0.35618031422362495,10,167.38113760413256
6864.0,42.0,69126.93796920768,0.7857700436643588,7,56.81605731865788
8526.0,21.0,48671.81143485286,0.9895755144758906,27,74.71933753727062
9901.0,43.0,58086.15646199392,0.1839729028585507,16,134.4598729736474
6575.0,48.0,100577.31221625154,0.34159486892408736,8,70.12710009672011
6530.0,35.0,45356.39860749112,0.28024402831845296,17,171.15876626253123
5413.0,39.0,49025.26932279321,0.043995437896433245,29,62.138258859028674
4748.0,45.0,47616.46835581989,0.21923178446732242,13,129.41485638299008
1663.0,28.0,48642.44677163845,0.9019575822896612,23,99.79564507490282
2998.0,58.0,58371.54219711598,0.8431733427781022,8,67.13770404239321
8994.0,47.0,50871.629926234775,0.16758522513005153,9,165.87383274358956
2495.0,40.0,29527.256611282093,0.3662471541777881,23,47.350182290884
4304.0,34.0,50270.73306868338,0.3108603675554917,24,126.57007741208815
4763.0,39.0,42105.35714379531,0.14771909494521288,19,-24.84536427339204
6232.0,19.0,24072.21761060967,0.6224164392241813,26,116.14133841275871
2853.0,55.0,67175.48347917684,0.5574745321874003,1,161.1143017178232
7585.0,46.0,42022.02964965656,0.42710495372845114,2,92.55982250968783
2291.0,49.0,55750.4970432308,0.8558196178509694,28,110.61323560025129
4581.0,35.0,2690.1491685244328,0.6199183595331335,23,185.29817028847685
8554.0,31.0,57483.8302280022,0.2593060220017867,4,152.8693167603958
8280.0,28.0,45298.79373234312,0.37379253373212346,26,-11.295962083803277
2636.0,43.0,26677.278035745137,0.15013618751027252,3,72.77551996653271
4696.0,29.0,41721.21080701051,0.5915665590599457,2,85.66797372899208
1698.0,33.0,39705.10702364709,0.5868200747303689,26,115.617862865095
5737.0,40.0,61260.13091941476,0.8705120927283682,18,96.80971503352345
1854.0,28.0,51356.4026602063,0.8561381450788819,9,73.81692040976856
9164.0,45.0,27162.661476326542,0.8372543302046699,25,70.54514440427113
6855.0,34.0,56577.55804222762,0.549125047045323,6,28.04016502227421
8392.0,19.0,18938.864529066133,0.6522424880379689,26,49.55419309421916
7528.0,28.0,33123.89667138144,0.775824484185951,29,142.03158029496967
6249.0,48.0,50219.780706865895,0.09163595125443573,11,47.588625182836665
6172.0,25.0,40635.52895381929,0.3006502617011298,7,59.88677398804489
2707.0,43.0,67875.67303959424,0.16907857621203448,28,27.100604879379876
6791.0,36.0,52539.83892291592,0.511622255392788,4,119.20645747079756
6535.0,33.0,59389.38407372353,0.8379806051838614,23,148.00571771163135
5931.0,60.0,60001.0915224637,0.2307304671273912,12,158.14878421802985
4510.0,22.0,43353.00409096253,0.7311644421297224,8,80.53667091261256
1202.0,27.0,34018.69212073202,0.405927358980824,3,96.7700674855022
5218.0,34.0,49250.806679812806,0.903419247291945,1,101.43831075615851
5389.0,34.0,46508.490678613496,0.9769329624643873,1,116.4906203342954
3327.0,37.0,58864.30740582332,0.2456955222561053,25,156.57319103985932
9004.0,31.0,49591.33931985443,0.9243128460005077,17,149.7860364602549
3931.0,38.0,26702.69000475636,0.35713549253405497,5,91.61593675839364
8777.0,32.0,27978.71870644939,0.62217557521256,25,73.27041155802087
1197.0,41.0,73437.10243101258,0.1744994727138944,10,42.385530400694
8125.0,42.0,32487.12306641288,0.7600600240752088,9,13.140008808909968
2930.0,32.0,40436.11443338559,0.9786312135356952,0,127.2297026796178
7287.0,23.0,63763.805719129,0.7877144160753097,1,99.95956336122838
9800.0,35.0,32111.832293696018,0.6160018648695763,20,100.42211004380616
5282.0,49.0,39747.30934991723,0.44833788160217813,9,222.307121885107
3511.0,26.0,46825.29753871985,0.3453103075905626,4,179.36362608342307
1659.0,38.0,44865.5160661228,0.41912237075714665,25,102.15431951054128
3811.0,22.0,35442.14447920527,0.3283540989863054,11,110.43351814693176
8098.0,24.0,47097.23436217436,0.8330201127009507,18,44.54107844367464
7546.0,48.0,60186.27537185972,0.8934506413826909,20,132.27979915419257
2986.0,41.0,48156.46318427898,0.950024608211244,24,111.4512541248432
9338.0,38.0,40122.97816521855,0.41847176099206745,1,55.86815227715676
3911.0,11.0,64191.4647331763,0.5463906062197715,28,112.47909259361931
2734.0,29.0,75596.87889196226,0.5770816905432682,5,152.1141946139166
2843.0,41.0,64327.1133045136,0.6513104031583197,14,203.38362534693005
9680.0,20.0,33150.97471371211,0.002364218094397292,7,24.363478154862374
3976.0,31.0,33549.09724872216,0.8430047536750609,15,42.77529966994273
2959.0,42.0,56554.94717360278,0.26817729069635055,18,95.0099270429835
6759.0,19.0,52565.68894893559,0.47229958194779104,29,111.51385889038716
7694.0,18.0,31628.35506507514,0.8418827958118378,17,184.05320234856373
5736.0,38.0,51483.03426501949,0.7951754185673414,16,-3.684940109465316
2802.0,29.0,72168.77673779649,0.024751959077301003,28,78.85924962218357
9155.0,43.0,43467.54969361663,0.3688395681038962,0,24.063258180491303
9120.0,36.0,70799.03683703754,0.24723712941356846,10,34.74160179507906
7616.0,53.0,71456.26247603375,0.9645056700119796,3,129.1833095095862
6534.0,22.0,39904.97119325047,0.2642636573833005,27,107.00287725068482
5061.0,38.0,55310.53440815583,0.943714056018749,5,182.9893545711682
1262.0,27.0,46828.149359671246,0.9378785524718725,6,29.608139185170216
9815.0,36.0,53693.62957504878,0.09802598231863849,7,72.95996975520296
3049.0,25.0,38151.00389206434,0.0019028817383566266,23,178.6848791636142
6423.0,33.0,26070.60679067703,0.7941745131584281,9,55.10494960035757
5548.0,35.0,42020.750364912616,0.8436144351614734,29,110.81724006689586
4108.0,29.0,67713.20862271822,0.9625546852840221,16,30.437113226330965
8158.0,42.0,46950.3160750241,0.21839513371305153,11,172.38748562623
8400.0,24.0,49651.34022447292,0.7334084618831115,7,191.85809545825688
4170.0,55.0,61889.74204622009,0.519222660102738,11,65.13789592406008
3255.0,44.0,26042.5445832768,0.3285480853841035,25,59.13412356496759
2154.0,38.0,56586.61255735999,0.6064915256406638,16,113.19116635438114
5499.0,63.0,75047.80247912288,0.5483717560387027,2,59.11047111624722
7197.0,41.0,21155.31610991928,0.26849925475460434,11,122.81217342267882
2648.0,37.0,48854.13293453436,0.4867227238975239,4,163.3538764163427
6539.0,42.0,59153.25723316967,0.47417292913420916,12,45.95555753208681
5199.0,49.0,51681.11797486759,0.3021057747396451,10,31.21291433687759
9445.0,40.0,54086.78670286393,0.26376565771572874,15,118.26840797848098
3557.0,45.0,55889.1444216172,0.9546765850532145,25,184.48519658545848
1098.0,32.0,37891.1959156586,0.8170816305432134,29,123.05317303418984
3200.0,51.0,44455.34524482309,0.21429430450164122,27,66.87113244146573
3961.0,40.0,55890.099702169646,0.18928945849981416,23,152.9329212219242
5973.0,37.0,32163.751123032704,0.809627932856583,7,55.79141829921036
5433.0,27.0,80845.06016647833,0.1846705338059335,5,113.75193143008477
1956.0,27.0,24399.128183188637,0.22143578191604246,19,32.78432684315263
9352.0,24.0,58305.0845085751,0.37815969564921553,23,130.1130316356753
6699.0,36.0,57013.22858709632,0.853774526513056,26,82.12169386206139
7944.0,10.0,48914.42093941473,0.8917570410303,2,142.36886318521516
5493.0,41.0,60142.9894577057,0.9970689615988785,23,118.44845424754254
5911.0,38.0,58515.5291085288,0.9442684142246871,19,79.11642000063294
4987.0,31.0,50001.20344678993,0.6714827216070995,9,95.31213092535192
7015.0,32.0,54023.55042875637,0.4318419097622555,24,8.128347002808738
2218.0,33.0,2888.39660019966,0.05762702171524959,27,143.50013470309298
5496.0,27.0,48002.49568831486,0.6083675378226601,17,194.9907240006488
5735.0,36.0,49284.60213312444,0.21068945164325836,9,72.82525609028107
9050.0,36.0,37614.85417746224,0.5490715807945398,13,178.62090441324204
4446.0,33.0,49462.0182969824,0.7337638490039982,0,10.27937016351082
2045.0,31.0,71354.51534448759,0.6737281195758636,19,125.1826892132583
7893.0,37.0,58401.691160662485,0.3474062068656675,14,183.6853767671499
2693.0,42.0,50377.47374538841,0.7593606153564542,24,68.50837681975725
4436.0,29.0,64434.81287697574,0.8436906583616335,11,72.90060789356396
9754.0,38.0,38109.156537304414,0.7443977535242126,15,166.42326324709757
6895.0,40.0,75879.62899740155,0.7770899335237677,6,45.43868488952785
4354.0,22.0,59637.4318846939,0.3600967019582214,13,143.0971021439472
1225.0,44.0,25610.54354505638,0.9440519621087562,8,118.7752680359902
8022.0,34.0,17637.00704796923,0.8973916457183604,9,93.62517823045653
8996.0,32.0,58452.63993782916,0.12429791708538165,24,80.75216567467061
8683.0,41.0,43095.865375275534,0.9666455332447601,29,26.322712606095138
5642.0,40.0,68005.35638131507,0.9967312325049787,15,22.954427911787377
8679.0,19.0,48747.07451013421,0.6063469622843627,22,45.41584821951443
8339.0,40.0,32008.46979437305,0.9340462201456466,27,62.44596372847787
3205.0,33.0,59625.34958953764,0.019940781733726407,1,99.05517343029696
2069.0,23.0,44038.97273594721,0.9303474151961351,24,104.54191666024552
4444.0,50.0,39844.38474013023,0.6275768670491091,17,61.26386775081436
2060.0,27.0,47404.042502478434,0.8287645846937679,23,107.81587083114805
4420.0,33.0,50874.48976474085,0.5307098464412249,26,101.78758066417376
1301.0,24.0,60165.241676287245,0.897859859718679,11,145.92300958537624
1606.0,36.0,59104.641385710034,0.5076246310881248,23,81.14153139562666
1699.0,30.0,31981.76533791366,0.6083902437462879,1,104.85729382397888
6088.0,31.0,26640.050056374374,0.5187279842136288,5,153.68921953111965
1190.0,41.0,48983.50981756554,0.44640992842987975,5,121.23250012293204
1980.0,15.0,38095.93650164915,0.18051800286159983,16,67.89955278753297
3975.0,26.0,63109.13420707936,0.3974997674145124,15,124.392993982549
7102.0,37.0,33982.59391583127,0.28208907634673536,22,52.18590762618064
4327.0,29.0,45014.81111092553,0.5933524463439395,12,98.4702857793014
4394.0,44.0,76482.95118066008,0.6090534936926055,11,107.49740587923756
9319.0,28.0,81614.46993053911,0.23868382836682703,10,97.99784263575413
2816.0,54.0,32878.96472806216,0.08442627455792906,14,69.55517555513201
6854.0,17.0,17064.232900877178,0.7447051550946003,27,63.36033054942018
7709.0,12.0,41390.303098351054,0.5287335424754029,16,154.0303319588865
1569.0,43.0,49446.03128412434,0.4422222934441967,19,194.1089784319445
6442.0,25.0,49377.18915062564,0.12956496186023703,28,113.54004534179587
2895.0,25.0,48736.92487336143,0.414771397580506,21,101.58892445466226
4863.0,30.0,43957.92418204663,0.5816240993014544,26,12.034706764130448
8455.0,44.0,53200.24891269698,0.09092628927544562,26,19.60689132369356
5014.0,28.0,59670.21837927432,0.33234285149451004,7,126.53225353073518
2686.0,38.0,53291.2699981537,0.980183557365699,25,11.228692968266785
4009.0,29.0,60135.6127776272,0.5446780446244344,6,132.91858063175368
8806.0,25.0,24381.09457281066,0.2864415634466426,10,45.134187976572505
1154.0,52.0,51717.292376108606,0.9137941187076046,20,107.98061456465987
2409.0,46.0,53446.90912331835,0.33607015787226574,28,79.61711633965947
1784.0,27.0,47516.18747785946,0.7301677586661396,21,46.96799268994967
9096.0,33.0,41035.16556603866,0.1471985404533459,7,30.777102309874167
8560.0,49.0,56917.76788916216,0.1564756426488234,18,13.842065190392589
8343.0,25.0,51844.14547080852,0.5614927385642272,5,45.897620079838575
8206.0,25.0,49211.10663507736,0.23984623171562475,19,211.19653620950703
6596.0,39.0,45074.13743709239,0.04926268127745104,28,165.2028289408532
6801.0,57.0,45661.38182188673,0.9268211227429439,18,109.09319204885053
3806.0,35.0,38519.2421131878,0.055923369791405074,18,81.67998377290498
1537.0,45.0,42865.95872251094,0.7176922677532093,3,70.66867177514314
6986.0,24.0,35911.066334122195,0.33305388548843107,21,105.48643594633288
2841.0,38.0,44192.255620937794,0.9338640594657744,14,71.45914943800699
9716.0,31.0,55464.74633884856,0.9864369497596165,26,71.12230174292561
7971.0,53.0,62295.912278476935,0.33549989896736876,16,124.33460464327057
6625.0,50.0,49231.905139967545,0.5912999764210056,17,49.52997809832341
3950.0,57.0,48817.11715183263,0.7732660554895274,28,-24.023985495534504
8992.0,28.0,52159.26939315573,0.12337584503989613,19,70.752803501289
5780.0,35.0,64750.29844739095,0.7097128196975596,11,172.5986266365495
3368.0,38.0,46625.03107533171,0.9065433446570607,9,18.5853500405763
7655.0,28.0,56943.79885141732,0.1784957423258002,8,38.0809097792222
9173.0,36.0,55558.65307343385,0.8390232449327643,7,68.172223387655
5495.0,44.0,40646.51713012983,0.11556618473958616,25,20.105704594556755
7002.0,29.0,60600.34860683579,0.5684838012381168,7,175.17812012454166
7614.0,27.0,18917.384406104626,0.3394348229875084,10,104.89079316334303
6919.0,27.0,65926.0776681122,0.4718511565577839,22,11.074434329838295
1853.0,21.0,32088.249649705107,0.30068456774553837,29,93.59956660607838
5146.0,43.0,47914.57818929621,0.2605723244428875,11,98.03983523024516
4769.0,27.0,62434.586611608334,0.7434060266722766,21,87.93473511803033
1574.0,26.0,43594.65209066127,0.22312802962920072,29,91.72347098307976
2148.0,40.0,53512.58077084196,0.4085176615033528,29,93.5370574969547
7293.0,34.0,62677.41198359283,0.2745968255939755,22,115.49151021780165
7457.0,29.0,77723.29716200868,0.23865742140079457,5,118.67013250570336
8509.0,43.0,49774.302671220685,0.6273067094467768,2,25.149644663575828
5777.0,29.0,52696.879329411226,0.045357319255507206,14,103.00886916313335
4854.0,13.0,50606.9449043484,0.7891877503678628,27,109.07114990031688
3491.0,48.0,46681.05362348442,0.5464054739399691,5,69.48651837554948
4124.0,26.0,29814.08783586089,0.8287455712217262,27,185.2992285690579
6691.0,27.0,33187.805046758585,0.21302590481181877,6,95.84223155247514
4051.0,27.0,49785.78408780714,0.7096565293982613,5,125.19833639474392
1004.0,35.0,55116.37890034924,0.4206943571383421,26,77.54932306620069
6222.0,32.0,68921.39694092289,0.07674788570740199,1,84.79252593028228
6315.0,44.0,46854.16291107008,0.7527477540958943,5,117.12770266893877
5869.0,51.0,72930.0707743016,0.7624633034808416,28,30.772739157826067
1876.0,28.0,31932.3843308565,0.2709548479990428,28,137.2500370132306
5142.0,29.0,45991.8009594512,0.7642467287366886,0,144.06371302215348
7966.0,39.0,30311.97483912144,0.30681272073275334,14,86.58115512185171
8079.0,33.0,24603.7013370113,0.23913150933552976,9,203.03587644604815
7799.0,22.0,44602.96677902326,0.2928383972455341,9,149.3956505442645
1635.0,24.0,61424.59060458224,0.3992008615140965,3,150.47869949843795
5752.0,39.0,35199.89039615067,0.40151229462503785,14,3.1606261852235207
9311.0,33.0,46459.46906807504,0.22167674008287241,8,56.45642569027013
1830.0,42.0,40530.94423250264,0.2643689788992382,15,53.48511581469918
6177.0,22.0,74704.61573943854,0.08249998108044285,8,61.11197045040011
9932.0,35.0,45271.24455315724,0.5891237863098768,18,87.15668202598174
9308.0,17.0,36233.92877531618,0.4721446657329578,13,125.826922987774
6949.0,38.0,74676.60433277591,0.750897843679457,25,158.74142552588629
3838.0,37.0,60875.55988988544,0.9874836928063289,11,130.29786729136418
2150.0,37.0,51594.60743319987,0.11949862541591738,11,162.04379089724762
2931.0,42.0,61498.0651811894,0.6826915548085833,28,74.81406023328466
2664.0,22.0,28048.76404444751,0.23733370517788255,18,86.98195802921857
2081.0,46.0,60399.08569761689,0.030068812783841187,10,66.63078267227118
1512.0,32.0,53751.84594358909,0.10976652667077733,25,43.8705208468547
8805.0,15.0,64850.89900718669,0.43374376427862454,4,119.50802140252748
6237.0,33.0,14593.287503667038,0.43090011148160634,5,64.83960622741714
1559.0,41.0,36190.75558442969,0.9726825886207775,5,140.3405897109764
4672.0,24.0,35004.078917034,0.46608253557115614,18,38.87871104548216
8404.0,48.0,33231.05926796871,0.6783030084267606,13,143.1820851920185
4343.0,25.0,56375.25977170326,0.4923462254794907,15,110.74360900838236
5070.0,30.0,45570.622848389365,0.269955997179517,11,110.75641162485768
1580.0,28.0,36930.08485556275,0.105408856988628,17,112.19380914670072
8004.0,17.0,33454.2981461803,0.8593970387300571,21,95.9376020263022
9130.0,25.0,35582.42832698526,0.15264336663624523,12,96.81135715052012
4147.0,27.0,62986.77668018565,0.09684726057218342,19,86.49217918773128
5249.0,33.0,48999.61969242253,0.21383892626912923,8,114.950651892911
2679.0,4.0,62470.57006543023,0.002396532090316777,17,127.58483428148152
4506.0,42.0,89970.10489959187,0.07190671330990385,3,77.37431501861892
8253.0,42.0,49732.10330285661,0.635411292708371,10,169.41185620238645
3744.0,46.0,28744.628958590565,0.24357232491254932,26,81.69175749969295
6188.0,20.0,47944.55876801712,0.3385828366487014,17,64.885187204061
3141.0,32.0,78186.36140367502,0.8356112556915377,20,92.43073806271002
7617.0,44.0,66301.13933764223,0.7731808425804491,2,61.71071683082563
3479.0,45.0,40309.50169770999,0.4923933476294098,3,123.31429908148806
7484.0,49.0,45439.45411191147,0.6131804139297146,8,92.93428614411724
8421.0,36.0,61625.21158672248,0.08575955221992296,12,136.68207591340746
6881.0,19.0,61785.13075627232,0.5163483170392438,9,95.31899408891078
7665.0,45.0,46414.35884927264,0.5711324896592497,26,79.59669013680968
3849.0,30.0,55828.98425637526,0.6657561887336051,20,141.34130003036017
8390.0,35.0,45421.08508472651,0.5003243874787974,8,87.83600702351067
7905.0,34.0,70901.47293336733,0.5218521465811833,15,113.22610872380888
3489.0,11.0,27105.580254445435,0.49978441363642634,15,152.30477075155744
5611.0,26.0,27151.83246293522,0.4969649392078531,12,95.60528209750332
3839.0,39.0,39280.27225376945,0.7504755619453503,4,95.00869436757726
9527.0,34.0,39824.46394866936,0.42732225343053554,9,88.48346076348466
7303.0,42.0,24401.771111621223,0.61226648908732,23,140.3474248383986
1851.0,26.0,66027.52980166441,0.9530308536486564,0,138.86473376711348
2687.0,29.0,47494.97929467272,0.2569910488563588,28,124.56330212900744
7833.0,33.0,46359.96387644232,0.8164955724051463,2,160.49518440063065
3427.0,42.0,50844.45043659507,0.45561764077682404,20,104.13321104985644
5000.0,32.0,73972.23656047517,0.6432003671985519,27,170.2318403319612
6052.0,17.0,51744.520025817,0.8912121649678957,2,152.49484254595578
3738.0,33.0,48331.39683590263,0.7712939584359373,9,67.31512888961976
6732.0,42.0,40436.12599656227,0.8849087689265482,16,139.37071276332526
6387.0,48.0,58984.44571881544,0.009431279352783425,29,7.173317106098622
9002.0,37.0,49034.51525746029,0.18731245049759593,26,160.11004104735204
6536.0,20.0,74781.77798735761,0.42360633883197907,17,96.4352501818453
4913.0,30.0,47588.65856137354,0.8481593765862513,12,61.14938771062712
2066.0,39.0,65114.73493056964,0.838704931587425,1,12.624570587187335
8723.0,43.0,39334.00501081245,0.1851367439191262,15,93.2408924688424
